order_id,klant_id,stad,land,datum_besteld,product,categorie,aantal,stuksprijs,korting_pct,omzet,betaalmethode,beloofde_levertijd,levertijd_dagen,klachtmelding,te_laat,korting_ontbrak
ORD-100687,K1169,Utrecht,NL,2025-09-09,Amoxicilline 250mg,Rx,10.0,6.43,15.0,54.65,vooruitbetaling,4,1.6,nee,0,0
ORD-100007,K1154,Utrecht,NL,2025-04-27,Ibuprofen 400mg,OTC,3.0,2.4,0.0,7.2,creditcard,4,3.8,nee,0,0
ORD-101586,K1165,Gent,BE,2025-03-08,Vitamine D3 25mcg,OTC,20.0,7.42,0.0,148.4,vooruitbetaling,4,2.7,nee,0,0
ORD-100116,K1150,Groningen,NL,2025-01-16,Vitamine D3 25mcg,OTC,25.0,7.36,0.0,184.0,factuur,4,4.1,ja,1,0
ORD-101333,K1133,Den Haag,NL,2025-03-01,Vitamine D3 25mcg,OTC,14.0,7.47,0.0,104.58,creditcard,4,3.5,nee,0,0
ORD-100978,K1008,Amsterdam,NL,2025-08-27,Vitamine D3 25mcg,OTC,24.0,6.84,5.0,155.95,factuur,4,2.8,nee,0,0
ORD-102269,K1142,Antwerpen,BE,2025-04-29,Metformine 850mg,Rx,7.0,4.27,0.0,29.89,creditcard,4,2.6,nee,0,0
ORD-101262,K1065,Utrecht,NL,2025-08-18,Insuline pen,Koelketen,22.0,42.34,0.0,838.33,creditcard,6,4.4,nee,0,0
ORD-100871,K1102,Amsterdam,NL,2025-07-05,Vitamine D3 25mcg,OTC,33.0,7.57,5.0,237.32,creditcard,4,3.1,nee,0,0
ORD-100078,K1146,Amsterdam,NL,2025-06-20,Levothyroxine 50mcg,Rx,8.0,3.19,0.0,25.52,vooruitbetaling,4,3.3,nee,0,0
ORD-102100,K1076,Den Haag,NL,2025-01-23,Insuline pen,Koelketen,13.0,43.41,0.0,564.33,vooruitbetaling,6,3.1,nee,0,0
ORD-101140,K1175,Den Haag,NL,2025-10-04,Vitamine D3 25mcg,OTC,15.0,7.29,20.0,87.48,factuur,4,5.1,ja,1,0
ORD-100323,K1111,Den Haag,NL,2025-05-04,Levothyroxine 50mcg,Rx,22.0,3.29,0.0,72.38,incasso,4,3.1,nee,0,0
ORD-100548,K1121,Rotterdam,NL,2025-01-20,Amoxicilline 250mg,Rx,11.0,6.71,0.0,73.81,vooruitbetaling,4,2.0,nee,0,0
ORD-100924,K1167,Zwolle,NL,2025-05-21,Vitamine D3 25mcg,OTC,9.0,7.44,5.0,63.61,creditcard,4,2.9,nee,0,0
ORD-100173,K1020,Antwerpen,BE,2025-04-26,Paracetamol 500mg,OTC,20.0,1.88,0.0,37.6,incasso,4,2.7,nee,0,0
ORD-100547,K1057,Zwolle,NL,2025-06-16,Simvastatine 40mg,Rx,,3.8,5.0,267.14,factuur,4,1.7,nee,0,0
ORD-100735,K1065,Amsterdam,NL,2025-07-25,Simvastatine 40mg,Rx,5.0,4.05,0.0,20.25,factuur,4,3.1,nee,0,0
ORD-101616,K1099,Utrecht,NL,2025-07-19,Vitamine D3 25mcg,OTC,16.0,7.48,5.0,113.7,vooruitbetaling,4,1.7,nee,0,0
ORD-100436,K1052,Eindhoven,NL,2025-07-11,Paracetamol 500mg,OTC,149.0,1.88,5.0,266.11,incasso,4,5.5,ja,1,0
ORD-102072,K1018,Amsterdam,NL,2025-04-21,Salbutamol inhalator,Rx,40.0,18.09,20.0,578.88,factuur,4,5.3,nee,1,0
ORD-101473,K1062,Antwerpen,BE,2025-05-06,Paracetamol 500mg,OTC,16.0,1.91,15.0,25.98,factuur,4,2.0,nee,0,0
ORD-100806,K1030,Maastricht,NL,2025-05-05,Vitamine D3 25mcg,OTC,40.0,7.6,20.0,243.2,vooruitbetaling,4,1.6,nee,0,0
ORD-102344,K1125,Amsterdam,NL,2025-08-24,Ibuprofen 400mg,OTC,12.0,2.37,10.0,25.6,creditcard,4,2.2,nee,0,0
ORD-101188,K1060,Maastricht,NL,2025-01-20,Vitamine D3 25mcg,OTC,30.0,7.14,0.0,214.2,vooruitbetaling,4,2.0,nee,0,0
ORD-101939,K1080,Amsterdam,NL,2025-10-04,Paracetamol 500mg,OTC,42.0,1.83,10.0,69.17,creditcard,4,2.3,nee,0,0
ORD-101664,K1150,Utrecht,NL,2025-07-09,Paracetamol 500mg,OTC,23.0,1.84,20.0,33.86,vooruitbetaling,4,2.8,nee,0,0
ORD-101247,K1004,Rotterdam,NL,2025-07-12,Omeprazol 20mg,Rx,12.0,4.93,0.0,59.16,vooruitbetaling,4,3.5,nee,0,0
ORD-102191,K1145,Utrecht,NL,2025-05-09,Levothyroxine 50mcg,Rx,16.0,3.03,15.0,41.21,vooruitbetaling,4,3.2,nee,0,0
ORD-100237,K1110,Amsterdam,NL,2025-05-26,Amoxicilline 250mg,Rx,28.0,6.58,0.0,165.82,incasso,4,1.6,nee,0,0
ORD-101942,K1000,Utrecht,NL,2025-10-29,Insuline pen,Koelketen,6.0,40.51,0.0,243.06,factuur,6,2.6,nee,0,0
ORD-102243,K1011,Maastricht,NL,2025-10-05,Paracetamol 500mg,OTC,26.0,1.8,15.0,39.78,vooruitbetaling,4,3.0,nee,0,0
ORD-100747,K1144,Zwolle,NL,2025-07-15,Omeprazol 20mg,Rx,18.0,5.17,0.0,93.06,creditcard,4,2.0,nee,0,0
ORD-102189,K1134,Zwolle,NL,2025-08-06,Amoxicilline 250mg,Rx,16.0,6.82,0.0,109.12,vooruitbetaling,4,4.6,ja,1,0
ORD-100095,K1016,Den Haag,NL,2025-10-10,Amoxicilline 250mg,Rx,14.0,6.71,10.0,84.55,creditcard,4,1.0,nee,0,0
ORD-102053,K1047,Antwerpen,BE,2025-01-16,Amoxicilline 250mg,Rx,11.0,6.71,20.0,59.05,factuur,4,4.7,ja,1,0
ORD-100045,K1087,Antwerpen,BE,2025-08-21,Vitamine D3 25mcg,OTC,52.0,7.05,10.0,329.94,vooruitbetaling,4,2.5,nee,0,0
ORD-101561,K1112,Den Haag,NL,2025-04-03,Paracetamol 500mg,OTC,14.0,1.86,0.0,23.44,factuur,4,2.3,nee,0,0
ORD-100727,K1000,Groningen,NL,2025-11-28,Ibuprofen 400mg,OTC,34.0,2.38,5.0,94.48,vooruitbetaling,4,2.2,nee,0,0
ORD-102380,K1073,Antwerpen,BE,2025-03-18,Metformine 850mg,Rx,1.0,4.28,10.0,3.85,vooruitbetaling,4,1.0,nee,0,0
ORD-101000,K1004,Den Haag,NL,2025-07-14,Omeprazol 20mg,Rx,8.0,5.0,0.0,40.0,vooruitbetaling,4,2.0,nee,0,0
ORD-100897,K1086,Groningen,NL,2025-08-18,Salbutamol inhalator,Rx,7.0,19.17,15.0,114.06,creditcard,4,1.0,nee,0,0
ORD-100952,K1154,Maastricht,NL,2025-03-31,Simvastatine 40mg,Rx,13.0,3.93,20.0,40.87,incasso,4,1.5,nee,0,0
ORD-100817,K1088,Maastricht,NL,2025-11-13,Vitamine D3 25mcg,OTC,27.0,6.99,15.0,160.42,vooruitbetaling,4,,nee,0,0
ORD-100190,K1101,Rotterdam,NL,2025-02-09,Ibuprofen 400mg,OTC,18.0,2.41,5.0,41.21,incasso,4,2.5,ja,0,0
ORD-101757,K1086,Utrecht,NL,2025-04-05,Ibuprofen 400mg,OTC,13.0,2.46,10.0,28.78,creditcard,4,3.9,nee,0,0
ORD-101018,K1096,Groningen,NL,2025-02-27,Insuline pen,Koelketen,28.0,41.21,5.0,1096.19,factuur,6,4.0,nee,0,0
ORD-101442,K1168,Rotterdam,NL,2025-08-02,Amoxicilline 250mg,Rx,21.0,6.69,0.0,140.49,incasso,4,2.3,nee,0,0
ORD-101723,K1178,Den Haag,NL,2025-06-08,Vitamine D3 25mcg,OTC,23.0,7.34,5.0,160.38,onbekend,4,3.5,nee,0,0
ORD-100206,K1066,Utrecht,NL,2025-07-26,Amoxicilline 250mg,Rx,37.0,6.96,0.0,257.52,incasso,4,3.0,nee,0,0
ORD-101279,K1140,Amsterdam,NL,2025-03-19,Paracetamol 500mg,OTC,30.0,1.88,0.0,56.4,factuur,4,2.8,nee,0,0
ORD-100091,K1035,Zwolle,NL,2025-09-03,Metformine 850mg,Rx,15.0,4.21,15.0,63.92,factuur,4,2.2,nee,0,0
ORD-100697,K1092,Utrecht,NL,2025-07-28,Vitamine D3 25mcg,OTC,12.0,7.55,5.0,86.07,factuur,4,2.5,nee,0,0
ORD-101674,K1086,Groningen,NL,2025-11-04,Paracetamol 500mg,OTC,13.0,1.79,15.0,19.78,vooruitbetaling,4,1.3,nee,0,0
ORD-100762,K1048,Amsterdam,NL,2025-03-29,Paracetamol 500mg,OTC,67.0,1.87,5.0,119.03,incasso,4,5.8,ja,1,0
ORD-100502,K1073,Amsterdam,NL,2025-08-07,Ibuprofen 400mg,OTC,17.0,2.37,5.0,38.28,factuur,4,3.7,nee,0,0
ORD-102365,K1111,Rotterdam,NL,2025-10-16,Salbutamol inhalator,Rx,27.0,18.39,15.0,422.05,factuur,4,3.4,nee,0,0
ORD-102216,K1079,Utrecht,NL,2025-02-14,Vitamine D3 25mcg,OTC,76.0,7.3,0.0,554.8,factuur,4,2.3,nee,0,0
ORD-100585,K1029,Amsterdam,NL,2025-06-23,Levothyroxine 50mcg,Rx,17.0,3.17,0.0,53.89,vooruitbetaling,4,1.9,nee,0,0
ORD-102244,K1170,Rotterdam,NL,2025-02-16,Ibuprofen 400mg,OTC,36.0,2.32,0.0,83.52,creditcard,4,3.2,nee,0,0
ORD-100905,K1003,Eindhoven,NL,2025-10-09,Levothyroxine 50mcg,Rx,34.0,2.93,5.0,94.64,vooruitbetaling,4,1.0,nee,0,0
ORD-101468,K1132,Eindhoven,NL,2025-09-28,Simvastatine 40mg,Rx,123.0,3.99,15.0,417.15,vooruitbetaling,4,2.8,nee,0,0
ORD-100423,K1094,Antwerpen,BE,2025-04-24,Insuline pen,Koelketen,9.0,42.17,10.0,341.58,incasso,6,3.4,nee,0,0
ORD-101371,K1077,Gent,BE,2025-01-12,Amoxicilline 250mg,Rx,55.0,6.98,15.0,326.32,factuur,4,1.4,nee,0,0
ORD-102144,K1154,Amsterdam,NL,2025-08-07,Ibuprofen 400mg,OTC,28.0,2.33,20.0,52.19,factuur,4,1.7,nee,0,0
ORD-100521,K1116,Gent,BE,2025-08-28,Ibuprofen 400mg,OTC,29.0,2.52,0.0,73.08,creditcard,4,2.1,nee,0,0
ORD-101522,K1021,Zwolle,NL,2025-07-04,Vitamine D3 25mcg,OTC,14.0,7.26,20.0,81.31,vooruitbetaling,4,3.8,nee,0,0
ORD-100156,K1131,Amsterdam,NL,2025-02-23,Levothyroxine 50mcg,Rx,14.0,3.16,5.0,42.03,vooruitbetaling,4,2.5,nee,0,0
ORD-101787,K1033,Eindhoven,NL,2025-11-11,Paracetamol 500mg,OTC,55.0,1.86,10.0,92.07,factuur,4,1.6,nee,0,0
ORD-101471,K1136,Antwerpen,BE,2025-07-09,Simvastatine 40mg,Rx,2.0,3.82,5.0,7.26,creditcard,4,3.9,nee,0,0
ORD-102369,K1110,Den Haag,NL,2025-09-24,Simvastatine 40mg,Rx,15.0,3.93,5.0,56.0,factuur,4,1.3,nee,0,0
ORD-100296,K1028,Zwolle,NL,2025-10-03,Omeprazol 20mg,Rx,16.0,5.03,5.0,76.46,creditcard,4,2.9,nee,0,0
ORD-100100,K1117,Eindhoven,NL,2025-10-10,Ibuprofen 400mg,OTC,102.0,2.51,15.0,217.62,creditcard,4,4.3,nee,1,0
ORD-101139,K1160,Utrecht,NL,2025-08-20,Omeprazol 20mg,Rx,9.0,5.14,0.0,46.26,vooruitbetaling,4,1.0,nee,0,0
ORD-100184,K1069,Amsterdam,NL,2025-07-28,Vitamine D3 25mcg,OTC,99.0,7.36,10.0,1296.76,vooruitbetaling,4,2.4,nee,0,0
ORD-100468,K1140,Gent,BE,2025-01-31,Vitamine D3 25mcg,OTC,23.0,7.01,0.0,161.23,creditcard,4,3.9,nee,0,0
ORD-100688,K1022,Utrecht,NL,2025-02-04,Metformine 850mg,Rx,14.0,4.19,0.0,58.66,incasso,4,4.8,ja,1,0
ORD-100279,K1055,Den Haag,NL,2025-04-25,Paracetamol 500mg,OTC,10.0,1.92,0.0,19.2,incasso,4,1.7,nee,0,0
ORD-100539,K1051,Amsterdam,NL,2025-01-07,Metformine 850mg,Rx,21.0,4.2,0.0,88.2,creditcard,4,2.5,nee,0,0
ORD-101284,K1178,Maastricht,NL,2025-01-20,Metformine 850mg,Rx,13.0,4.19,20.0,43.58,vooruitbetaling,4,3.1,nee,0,0
ORD-102328,K1110,Zwolle,NL,2025-10-02,Levothyroxine 50mcg,Rx,17.0,3.1,0.0,52.7,factuur,4,3.2,nee,0,0
ORD-101645,K1101,Maastricht,NL,2025-11-27,Salbutamol inhalator,Rx,169.0,18.37,15.0,2638.85,factuur,4,4.7,nee,1,0
ORD-100945,K1135,Amsterdam,NL,2025-10-11,Omeprazol 20mg,Rx,22.0,5.13,10.0,101.57,creditcard,4,3.9,nee,0,0
ORD-100574,K1091,Utrecht,NL,2025-07-25,Insuline pen,Koelketen,8.0,42.4,0.0,339.2,incasso,6,4.0,nee,0,0
ORD-102202,K1108,Eindhoven,NL,2025-08-20,Salbutamol inhalator,Rx,128.0,18.65,5.0,2267.84,incasso,4,3.4,nee,0,0
ORD-101686,K1076,Den Haag,NL,2025-03-31,Levothyroxine 50mcg,Rx,5.0,3.02,20.0,12.08,creditcard,4,2.7,nee,0,0
ORD-101411,K1033,Maastricht,NL,2025-01-31,Simvastatine 40mg,Rx,34.0,3.91,0.0,132.94,creditcard,4,3.4,nee,0,0
ORD-101226,K1158,Utrecht,NL,2025-07-31,Paracetamol 500mg,OTC,45.0,1.92,10.0,77.76,incasso,4,3.3,nee,0,0
ORD-100810,K1119,Amsterdam,NL,2025-07-03,Paracetamol 500mg,OTC,13.0,1.84,0.0,23.92,factuur,4,,nee,0,0
ORD-100528,K1156,Amsterdam,NL,2025-07-13,Vitamine D3 25mcg,OTC,50.0,7.59,5.0,360.52,vooruitbetaling,4,4.8,ja,1,0
ORD-102154,K1139,Amsterdam,NL,2025-08-20,Vitamine D3 25mcg,OTC,21.0,7.4,0.0,155.4,creditcard,4,2.3,nee,0,0
ORD-102219,K1086,Utrecht,NL,2025-10-20,Vitamine D3 25mcg,OTC,19.0,7.14,0.0,135.66,incasso,4,4.0,nee,0,0
ORD-100109,K1003,Den Haag,NL,2025-10-05,Vitamine D3 25mcg,OTC,59.0,7.17,20.0,338.42,factuur,4,1.5,nee,0,0
ORD-102137,K1166,Zwolle,NL,2025-11-03,Simvastatine 40mg,Rx,26.0,3.67,10.0,85.88,factuur,4,3.3,nee,0,0
ORD-100783,K1088,Den Haag,NL,2025-11-10,Omeprazol 20mg,Rx,49.0,5.09,0.0,249.41,vooruitbetaling,4,2.0,nee,0,0
ORD-102287,K1047,Antwerpen,BE,2025-04-21,Simvastatine 40mg,Rx,104.0,4.07,0.0,423.28,creditcard,4,2.7,nee,0,0
ORD-102300,K1135,Zwolle,NL,2025-08-27,Ibuprofen 400mg,OTC,3.0,2.34,15.0,5.97,factuur,4,,nee,0,0
ORD-100401,K1162,Rotterdam,NL,2025-05-21,Ibuprofen 400mg,OTC,1.0,2.26,15.0,1.92,creditcard,4,2.4,nee,0,0
ORD-100158,K1156,Utrecht,NL,2025-05-07,Metformine 850mg,Rx,39.0,4.1,0.0,159.9,vooruitbetaling,4,3.1,nee,0,0
ORD-100445,K1125,Groningen,NL,2025-04-03,Paracetamol 500mg,OTC,9.0,1.82,10.0,14.74,creditcard,4,1.3,nee,0,0
ORD-102102,K1017,Maastricht,NL,2025-10-12,Ibuprofen 400mg,OTC,26.0,2.48,0.0,64.48,vooruitbetaling,4,5.2,ja,1,0
ORD-100571,K1069,Amsterdam,NL,2025-11-14,Omeprazol 20mg,Rx,28.0,5.22,0.0,146.16,onbekend,4,2.1,nee,0,0
ORD-102210,K1147,Amsterdam,NL,2025-10-29,Vitamine D3 25mcg,OTC,26.0,7.53,10.0,176.2,factuur,4,2.3,nee,0,0
ORD-101118,K1122,Amsterdam,NL,2025-10-31,Amoxicilline 250mg,Rx,58.0,6.9,0.0,400.2,creditcard,4,1.2,nee,0,0
ORD-102080,K1122,Maastricht,NL,2025-09-27,Simvastatine 40mg,Rx,51.0,4.13,0.0,210.63,incasso,4,4.0,nee,0,0
ORD-100214,K1058,Den Haag,NL,2025-05-17,Insuline pen,Koelketen,45.0,43.8,0.0,1971.0,incasso,6,4.9,nee,0,0
ORD-100778,K1032,Amsterdam,NL,2025-11-11,Paracetamol 500mg,OTC,16.0,1.83,5.0,27.82,creditcard,4,2.3,nee,0,0
ORD-101696,K1130,Amsterdam,NL,2025-11-09,Metformine 850mg,Rx,81.0,4.04,20.0,261.79,incasso,4,3.5,nee,0,0
ORD-100309,K1046,Zwolle,NL,2025-02-22,Ibuprofen 400mg,OTC,30.0,2.41,20.0,57.84,creditcard,4,4.7,nee,1,0
ORD-101354,K1173,Eindhoven,NL,2025-07-16,Metformine 850mg,Rx,7.0,4.25,10.0,26.78,creditcard,4,,nee,0,0
ORD-101160,K1092,Zwolle,NL,2025-02-21,Levothyroxine 50mcg,Rx,34.0,3.06,15.0,88.43,incasso,4,,ja,0,0
ORD-101944,K1109,Amsterdam,NL,2025-06-23,Ibuprofen 400mg,OTC,63.0,2.35,10.0,133.24,vooruitbetaling,4,1.9,nee,0,0
ORD-100218,K1162,Antwerpen,BE,2025-10-20,Vitamine D3 25mcg,OTC,118.0,6.99,10.0,742.34,factuur,4,3.1,nee,0,0
ORD-100428,K1121,Antwerpen,BE,2025-10-31,Ibuprofen 400mg,OTC,7.0,2.3,10.0,14.49,vooruitbetaling,4,2.7,nee,0,0
ORD-100712,K1166,Gent,BE,2025-04-25,Levothyroxine 50mcg,Rx,23.0,3.06,10.0,63.34,factuur,4,3.7,nee,0,0
ORD-101477,K1061,Antwerpen,BE,2025-09-12,Omeprazol 20mg,Rx,11.0,5.28,0.0,52.27,creditcard,4,1.5,nee,0,0
ORD-101685,K1092,Eindhoven,NL,2025-02-17,Metformine 850mg,Rx,24.0,4.38,10.0,94.61,creditcard,4,1.8,nee,0,0
ORD-101500,K1084,Amsterdam,NL,2025-05-08,Salbutamol inhalator,Rx,68.0,19.52,0.0,1327.36,vooruitbetaling,4,1.0,nee,0,0
ORD-102081,K1172,Amsterdam,NL,2025-08-21,Levothyroxine 50mcg,Rx,53.0,3.18,15.0,143.26,vooruitbetaling,4,,nee,0,0
ORD-101220,K1065,Utrecht,NL,2025-11-25,Ibuprofen 400mg,OTC,23.0,2.44,0.0,50.51,vooruitbetaling,4,1.7,nee,0,0
ORD-101663,K1107,Amsterdam,NL,2025-08-04,Paracetamol 500mg,OTC,48.0,1.91,10.0,82.51,incasso,4,2.6,nee,0,0
ORD-101531,K1110,Maastricht,NL,2025-06-05,Levothyroxine 50mcg,Rx,10.0,2.94,10.0,26.46,vooruitbetaling,4,2.3,nee,0,0
ORD-100595,K1097,Amsterdam,NL,2025-11-29,Omeprazol 20mg,Rx,17.0,4.99,0.0,84.83,creditcard,4,4.0,ja,1,0
ORD-102280,K1164,Amsterdam,NL,2025-06-03,Omeprazol 20mg,Rx,33.0,4.95,10.0,147.01,incasso,4,2.8,nee,0,0
ORD-101698,K1059,Groningen,NL,2025-05-13,Omeprazol 20mg,Rx,39.0,5.04,20.0,157.25,onbekend,4,2.7,nee,0,0
ORD-101609,K1097,Gent,BE,2025-07-20,Amoxicilline 250mg,Rx,22.0,6.8,15.0,127.16,factuur,4,2.6,ja,0,0
ORD-102158,K1140,Rotterdam,NL,2025-11-18,Vitamine D3 25mcg,OTC,49.0,7.59,15.0,316.12,vooruitbetaling,4,1.3,nee,0,0
ORD-100516,K1151,Gent,BE,2025-08-29,Paracetamol 500mg,OTC,118.0,1.87,10.0,198.59,incasso,4,4.6,ja,1,0
ORD-101750,K1017,Amsterdam,NL,2025-06-01,Insuline pen,Koelketen,13.0,44.15,5.0,545.25,vooruitbetaling,6,5.1,nee,0,0
ORD-100758,K1113,Utrecht,NL,2025-10-30,Ibuprofen 400mg,OTC,19.0,2.34,0.0,44.46,creditcard,4,2.1,nee,0,0
ORD-100272,K1081,Groningen,NL,2025-04-28,Amoxicilline 250mg,Rx,105.0,6.31,0.0,723.94,incasso,4,3.4,nee,0,0
ORD-100139,K1059,Zwolle,NL,2025-11-18,Salbutamol inhalator,Rx,10.0,19.41,15.0,164.98,onbekend,4,1.0,ja,0,0
ORD-101799,K1042,Utrecht,NL,2025-08-06,Omeprazol 20mg,Rx,26.0,5.11,15.0,112.93,vooruitbetaling,4,1.9,nee,0,0
ORD-101216,K1057,Gent,BE,2025-09-27,Ibuprofen 400mg,OTC,21.0,2.4,0.0,50.4,vooruitbetaling,4,2.4,nee,0,0
ORD-101266,K1163,Zwolle,NL,2025-10-05,Ibuprofen 400mg,OTC,50.0,2.37,5.0,112.57,vooruitbetaling,4,,nee,0,0
ORD-100701,K1112,Utrecht,NL,2025-08-31,Ibuprofen 400mg,OTC,45.0,2.41,0.0,108.45,creditcard,4,4.2,ja,1,0
ORD-101332,K1061,Gent,BE,2025-02-01,Levothyroxine 50mcg,Rx,9.0,3.23,0.0,29.07,onbekend,4,2.3,nee,0,0
ORD-101912,K1049,Maastricht,NL,2025-07-29,Salbutamol inhalator,Rx,18.0,19.13,0.0,344.34,vooruitbetaling,4,1.0,nee,0,0
ORD-100674,K1138,Groningen,NL,2025-06-14,Vitamine D3 25mcg,OTC,11.0,7.57,0.0,83.27,vooruitbetaling,4,2.7,nee,0,0
ORD-100819,K1172,Utrecht,NL,2025-10-02,Omeprazol 20mg,Rx,26.0,5.22,0.0,122.15,factuur,4,2.3,nee,0,0
ORD-100431,K1158,Utrecht,NL,2025-05-24,Vitamine D3 25mcg,OTC,19.0,7.11,0.0,135.09,creditcard,4,2.0,nee,0,0
ORD-102234,K1032,Amsterdam,NL,2025-08-04,Amoxicilline 250mg,Rx,79.0,6.82,15.0,457.96,vooruitbetaling,4,1.8,nee,0,0
ORD-101956,K1129,Eindhoven,NL,2025-11-30,Levothyroxine 50mcg,Rx,54.0,2.99,20.0,129.17,creditcard,4,2.2,nee,0,0
ORD-101068,K1016,Rotterdam,NL,2025-09-17,Paracetamol 500mg,OTC,123.0,1.79,5.0,209.16,vooruitbetaling,4,2.3,ja,0,0
ORD-101006,K1093,Utrecht,NL,2025-05-15,Omeprazol 20mg,Rx,33.0,5.21,0.0,171.93,vooruitbetaling,4,1.8,nee,0,0
ORD-101593,K1176,Utrecht,NL,2025-05-09,Metformine 850mg,Rx,26.0,4.14,10.0,96.88,incasso,4,4.9,ja,1,0
ORD-102331,K1008,Zwolle,NL,2025-05-06,Insuline pen,Koelketen,21.0,41.75,20.0,701.4,creditcard,6,3.4,nee,0,0
ORD-102209,K1054,Rotterdam,NL,2025-02-08,Vitamine D3 25mcg,OTC,23.0,7.51,0.0,172.73,factuur,4,3.9,nee,0,0
ORD-102251,K1052,Gent,BE,2025-05-05,Metformine 850mg,Rx,15.0,4.22,0.0,56.97,incasso,4,1.8,nee,0,0
ORD-102045,K1158,Amsterdam,NL,2025-10-23,Ibuprofen 400mg,OTC,25.0,2.39,0.0,50.79,vooruitbetaling,4,2.3,nee,0,0
ORD-102225,K1016,Den Haag,NL,2025-04-13,Omeprazol 20mg,Rx,48.0,5.16,0.0,247.68,onbekend,4,4.6,ja,1,0
ORD-100060,K1044,Maastricht,NL,2025-08-04,Paracetamol 500mg,OTC,11.0,1.97,0.0,21.67,vooruitbetaling,4,1.5,nee,0,0
ORD-101634,K1109,Den Haag,NL,2025-09-27,Omeprazol 20mg,Rx,90.0,4.98,5.0,425.79,vooruitbetaling,4,,nee,0,0
ORD-100682,K1053,Amsterdam,NL,2025-04-05,Simvastatine 40mg,Rx,9.0,4.01,0.0,36.09,creditcard,4,2.8,nee,0,0
ORD-100733,K1050,Utrecht,NL,2025-08-23,Ibuprofen 400mg,OTC,44.0,2.4,5.0,100.32,creditcard,4,2.7,nee,0,0
ORD-102149,K1035,Antwerpen,BE,2025-06-30,Amoxicilline 250mg,Rx,8.0,6.73,0.0,53.84,factuur,4,2.2,nee,0,0
ORD-101436,K1160,Amsterdam,NL,2025-11-24,Omeprazol 20mg,Rx,11.0,5.29,0.0,58.19,creditcard,4,1.6,nee,0,0
ORD-102029,K1021,onbekend,NL,2025-07-04,Simvastatine 40mg,Rx,49.0,3.97,0.0,155.62,factuur,4,4.4,nee,1,0
ORD-101689,K1158,Amsterdam,NL,2025-09-12,Metformine 850mg,Rx,168.0,4.41,10.0,666.79,creditcard,4,1.6,nee,0,0
ORD-100720,K1010,Zwolle,NL,2025-09-14,Omeprazol 20mg,Rx,65.0,5.02,10.0,293.67,factuur,4,3.3,nee,0,0
ORD-101152,K1140,Antwerpen,BE,2025-06-12,Paracetamol 500mg,OTC,5.0,1.86,0.0,9.3,factuur,4,2.8,nee,0,0
ORD-100889,K1068,Eindhoven,NL,2025-06-03,Metformine 850mg,Rx,8.0,4.33,5.0,32.91,vooruitbetaling,4,1.0,nee,0,0
ORD-101546,K1080,Utrecht,NL,2025-03-31,Levothyroxine 50mcg,Rx,16.0,3.3,0.0,52.8,incasso,4,1.0,nee,0,0
ORD-100008,K1038,Eindhoven,NL,2025-04-21,Simvastatine 40mg,Rx,29.0,4.12,0.0,119.48,factuur,4,3.8,nee,0,0
ORD-102166,K1045,Maastricht,NL,2025-07-03,Salbutamol inhalator,Rx,17.0,19.03,5.0,307.33,factuur,4,2.6,nee,0,0
ORD-101335,K1108,Amsterdam,NL,2025-06-13,Simvastatine 40mg,Rx,60.0,4.08,0.0,244.8,onbekend,4,4.9,nee,1,0
ORD-102214,K1087,Rotterdam,NL,2025-03-13,Simvastatine 40mg,Rx,6.0,4.02,0.0,24.12,incasso,4,1.6,nee,0,0
ORD-101832,K1113,Eindhoven,NL,2025-01-17,Amoxicilline 250mg,Rx,34.0,7.19,0.0,244.46,factuur,4,1.0,nee,0,0
ORD-100273,K1080,Gent,BE,2025-01-29,Insuline pen,Koelketen,8.0,41.85,5.0,318.06,incasso,6,5.1,nee,0,0
ORD-100526,K1164,Den Haag,NL,2025-02-04,Simvastatine 40mg,Rx,31.0,3.91,0.0,96.97,factuur,4,1.2,nee,0,0
ORD-100977,K1178,Amsterdam,NL,2025-09-22,Vitamine D3 25mcg,OTC,143.0,7.37,5.0,1001.21,creditcard,4,1.9,nee,0,0
ORD-100506,K1091,Maastricht,NL,2025-02-23,Vitamine D3 25mcg,OTC,14.0,7.41,15.0,88.18,creditcard,4,4.2,ja,1,0
ORD-101230,K1112,Den Haag,NL,2025-10-09,Levothyroxine 50mcg,Rx,24.0,3.11,10.0,67.18,vooruitbetaling,4,1.5,nee,0,0
ORD-100901,K1088,Eindhoven,NL,2025-07-14,Insuline pen,Koelketen,22.0,42.23,10.0,836.15,incasso,6,2.4,nee,0,0
ORD-100002,K1010,Den Haag,NL,2025-11-02,Levothyroxine 50mcg,Rx,13.0,3.03,0.0,39.39,vooruitbetaling,4,1.8,nee,0,0
ORD-101802,K1092,Maastricht,NL,2025-07-20,Metformine 850mg,Rx,17.0,4.27,20.0,58.07,incasso,4,1.7,nee,0,0
ORD-100270,K1158,Maastricht,NL,2025-08-14,Amoxicilline 250mg,Rx,98.0,6.71,0.0,657.58,creditcard,4,3.6,nee,0,0
ORD-101016,K1114,Rotterdam,NL,2025-11-22,Ibuprofen 400mg,OTC,5.0,2.49,15.0,10.58,creditcard,4,3.2,nee,0,0
ORD-101955,K1032,Utrecht,NL,2025-09-23,Paracetamol 500mg,OTC,9.0,1.85,0.0,16.65,factuur,4,1.0,nee,0,0
