order_id,klant_id,stad,land,datum_besteld,product,categorie,aantal,stuksprijs,korting_pct,omzet,betaalmethode,beloofde_levertijd,levertijd_dagen,klachtmelding,te_laat
ORD-100109,K1003,'s-Gravenhage,NL,05/10/25,Vitamine D3 25mcg,OTC,59,7.17,20.0,338.42,factuur,4,1.5,nee,0
ORD-102137,K1166,Zwolle,NL,2025-11-03,Simvastatine 40mg,Rx,26,3.67,10.0,85.88,factuur,4,3.3,nee,0
ORD-100783,K1088,Den  Haag,NL,10-11-2025,Omeprazol 20mg,Rx,49,5.09,0.0,249.41,vooruitbetaling,4,2.0,nee,0
ORD-102287,K1047,antwerpen,BE,21-04-2025,Simvastatine 40mg,Rx,104,4.07,0.0,423.28,creditcard,4,2.7,nee,0
ORD-102300,K1135,Zwolle,NL,2025-08-27,Ibuprofen 400mg,OTC,3,2.34,15.0,5.97,factuur,4,,nee,0
ORD-100401,K1162,Rotterdam,NL,21/05/25,Ibuprofen 400mg,OTC,1,2.26,15.0,1.92,creditcard,4,2.4,nee,0
ORD-100158,K1156,Utrecht ,NL,2025-05-07,Metformine 850mg,Rx,39,4.1,0.0,159.9,vooruitbetaling,4,3.1,nee,0
ORD-100445,K1125,Groningen,NL,03/04/25,Paracetamol 500mg,OTC,9,1.82,10.0,14.74,creditcard,4,1.3,nee,0
ORD-102102,K1017,Maastricht,NL,2025-10-12,Ibuprofen 400mg,OTC,26,2.48,0.0,64.48,vooruitbetaling,4,5.2,ja,1
ORD-100571,K1069,Amsterdam,NL,14-11-2025,Omeprazol 20mg,Rx,28,5.22,0.0,146.16,,4,2.1,nee,0
ORD-102210,K1147,Amsterdam,NL,2025-10-29,Vitamine D3 25mcg,OTC,26,7.53,10.0,176.2,factuur,4,2.3,nee,0
ORD-101118,K1122,A'dam,NL,2025-10-31,Amoxicilline 250mg,Rx,58,6.9,0.0,400.2,creditcard,4,1.2,nee,0
ORD-102080,K1122,Maastricht,NL,2025-09-27,Simvastatine 40mg,Rx,51,4.13,0.0,210.63,incasso,4,4.0,nee,0
ORD-100214,K1058,Den  Haag,NL,2025-05-17,Insuline pen,Koelketen,45,43.8,0.0,1971.0,incasso,6,4.9,nee,0
ORD-100778,K1032,amsterdam,NL,2025-11-11,Paracetamol 500mg,OTC,16,1.83,5.0,27.82,creditcard,4,2.3,nee,0
ORD-101696,K1130,Amsterdam ,NL,2025-11-09,Metformine 850mg,Rx,81,4.04,20.0,261.79,incasso,4,3.5,nee,0
ORD-100309,K1046,Zwolle,NL,2025-02-22,Ibuprofen 400mg,OTC,30,2.41,20.0,57.84,creditcard,4,4.7,nee,1
ORD-101354,K1173,Eindhoven,NL,16-07-2025,Metformine 850mg,Rx,7,4.25,10.0,26.78,creditcard,4,,nee,0
ORD-101160,K1092,Zwolle,NL,21-02-2025,Levothyroxine 50mcg,Rx,34,3.06,15.0,88.43,incasso,4,,ja,0
ORD-101944,K1109,Amsterdam,NL,23/06/25,Ibuprofen 400mg,OTC,63,2.35,10.0,133.24,vooruitbetaling,4,1.9,nee,0
ORD-100218,K1162,Anvers,BEL,2025-10-20,Vitamine D3 25mcg,OTC,118,6.99,10.0,742.34,factuur,4,3.1,nee,0
ORD-100428,K1121,Anvers,BEL,31-10-2025,Ibuprofen 400mg,OTC,7,2.3,10.0,14.49,vooruitbetaling,4,2.7,nee,0
ORD-100712,K1166,Gent,Belgie,25/04/25,Levothyroxine 50mcg,Rx,23,3.06,10.0,63.34,factuur,4,3.7,nee,0
ORD-101477,K1061,Antwerpen,BEL,12/09/25,Omeprazol 20mg,Rx,11,5.28,,52.27,creditcard,4,1.5,nee,0
ORD-101685,K1092,Eindhoven,NL,2025-02-17,Metformine 850mg,Rx,24,4.38,10.0,94.61,creditcard,4,1.8,nee,0
ORD-101500,K1084,Amsterdam,NL,08-05-2025,Salbutamol inhalator,Rx,68,19.52,0.0,1327.36,vooruitbetaling,4,1.0,nee,0
ORD-102081,K1172,A'dam,NL,21-08-2025,Levothyroxine 50mcg,Rx,53,3.18,15.0,143.26,vooruitbetaling,4,,nee,0
ORD-101220,K1065,Utrceht,NL,25-11-2025,Ibuprofen 400mg,OTC,23,2.44,,50.51,vooruitbetaling,4,1.7,nee,0
ORD-101663,K1107,amsterdam,NL,04-08-2025,Paracetamol 500mg,OTC,48,1.91,10.0,82.51,incasso,4,2.6,nee,0
ORD-101531,K1110,Maastricht,NL,05-06-2025,Levothyroxine 50mcg,Rx,10,2.94,10.0,26.46,vooruitbetaling,4,2.3,nee,0
ORD-100595,K1097,Amsterdam,NL,29/11/25,Omeprazol 20mg,Rx,17,4.99,0.0,84.83,creditcard,4,4.0,ja,1
ORD-102280,K1164,Amsterdam ,NL,2025-06-03,Omeprazol 20mg,Rx,33,4.95,10.0,147.01,incasso,4,2.8,nee,0
ORD-101698,K1059,Groningen,NL,13/05/25,Omeprazol 20mg,Rx,39,5.04,20.0,157.25,,4,2.7,nee,0
ORD-101609,K1097,Gent,BEL,20-07-2025,Amoxicilline 250mg,Rx,22,6.8,15.0,127.16,factuur,4,2.6,ja,0
ORD-102158,K1140,rotterdam,NL,18-11-2025,Vitamine D3 25mcg,OTC,49,7.59,15.0,316.12,vooruitbetaling,4,1.3,nee,0
ORD-100516,K1151,Gent,BE,29/08/25,Paracetamol 500mg,OTC,118,1.87,10.0,198.59,incasso,4,4.6,ja,1
ORD-101750,K1017,Amsterdam,NL,01-06-2025,Insuline pen,Koelketen,13,44.15,5.0,545.25,vooruitbetaling,6,5.1,nee,0
ORD-100758,K1113,Utrecht,NL,30-10-2025,Ibuprofen 400mg,OTC,19,2.34,0.0,44.46,creditcard,4,2.1,nee,0
ORD-100272,K1081,Groningen,NL,2025-04-28,Amoxicilline 250mg,Rx,105,6.31,0.0,723.94,incasso,4,3.4,nee,0
ORD-100139,K1059,Zwolle,NL,18-11-2025,Salbutamol inhalator,Rx,10,19.41,15.0,164.98,,4,1.0,ja,0
ORD-101799,K1042,Utrecht ,NL,06/08/25,Omeprazol 20mg,Rx,26,5.11,15.0,112.93,vooruitbetaling,4,1.9,nee,0
ORD-101216,K1057,Gent,BE,27-09-2025,Ibuprofen 400mg,OTC,21,2.4,0.0,50.4,vooruitbetaling,4,2.4,nee,0
ORD-101266,K1163,Zwolle,NL,2025-10-05,Ibuprofen 400mg,OTC,50,2.37,5.0,112.57,vooruitbetaling,4,,nee,0
ORD-100701,K1112,Utrecht ,NL,2025-08-31,Ibuprofen 400mg,OTC,45,2.41,0.0,108.45,creditcard,4,4.2,ja,1
ORD-101332,K1061,Gent,Belgie,01-02-2025,Levothyroxine 50mcg,Rx,9,3.23,0.0,29.07,,4,2.3,nee,0
ORD-101912,K1049,Maastricht,NL,29/07/25,Salbutamol inhalator,Rx,18,19.13,0.0,344.34,vooruitbetaling,4,1.0,nee,0
ORD-100674,K1138,Groningen,NL,2025-06-14,Vitamine D3 25mcg,OTC,11,7.57,0.0,83.27,vooruitbetaling,4,2.7,nee,0
ORD-100819,K1172,Utrecht,NL,2025-10-02,Omeprazol 20mg,Rx,26,5.22,,122.15,factuur,4,2.3,nee,0
ORD-100431,K1158,Utrecht ,NL,24/05/25,Vitamine D3 25mcg,OTC,19,7.11,0.0,135.09,creditcard,4,2.0,nee,0
ORD-102234,K1032,A'dam,NL,2025-08-04,Amoxicilline 250mg,Rx,79,6.82,15.0,457.96,vooruitbetaling,4,1.8,nee,0
ORD-101956,K1129,Eindhoven,NL,2025-11-30,Levothyroxine 50mcg,Rx,54,2.99,20.0,129.17,creditcard,4,2.2,nee,0
ORD-101068,K1016,Rotterdam,NL,17-09-2025,Paracetamol 500mg,OTC,123,1.79,5.0,209.16,vooruitbetaling,4,2.3,ja,0
ORD-101006,K1093,Utrecht,NL,2025-05-15,Omeprazol 20mg,Rx,33,5.21,0.0,171.93,vooruitbetaling,4,1.8,nee,0
ORD-101593,K1176,UTRECHT,NL,2025-05-09,Metformine 850mg,Rx,26,4.14,10.0,96.88,incasso,4,4.9,ja,1
ORD-102331,K1008,Zwolle,NL,2025-05-06,Insuline pen,Koelketen,21,41.75,20.0,701.4,creditcard,6,3.4,nee,0
ORD-102209,K1054,rotterdam,NL,08/02/25,Vitamine D3 25mcg,OTC,23,7.51,0.0,172.73,factuur,4,3.9,nee,0
ORD-102251,K1052,Gent,BE,05/05/25,Metformine 850mg,Rx,15,4.22,,56.97,incasso,4,1.8,nee,0
ORD-102045,K1158,Amsterdam,NL,23/10/25,Ibuprofen 400mg,OTC,25,2.39,,50.79,vooruitbetaling,4,2.3,nee,0
ORD-102225,K1016,'s-Gravenhage,NL,13/04/25,Omeprazol 20mg,Rx,48,5.16,,247.68,,4,4.6,ja,1
ORD-100060,K1044,Maastricht,NL,2025-08-04,Paracetamol 500mg,OTC,11,1.97,0.0,21.67,vooruitbetaling,4,1.5,nee,0
ORD-101634,K1109,Den Haag,NL,27/09/25,Omeprazol 20mg,Rx,90,4.98,5.0,425.79,vooruitbetaling,4,,nee,0
ORD-100682,K1053,Amsterdam,NL,05/04/25,Simvastatine 40mg,Rx,9,4.01,0.0,36.09,creditcard,4,2.8,nee,0
ORD-100733,K1050,UTRECHT,NL,23-08-2025,Ibuprofen 400mg,OTC,44,2.4,5.0,100.32,creditcard,4,2.7,nee,0
ORD-102149,K1035,Anvers,Belgie,2025-06-30,Amoxicilline 250mg,Rx,8,6.73,0.0,53.84,factuur,4,2.2,nee,0
ORD-101436,K1160,Amsterdam,NL,2025-11-24,Omeprazol 20mg,Rx,11,5.29,0.0,58.19,creditcard,4,1.6,nee,0
ORD-102029,K1021,,NL,2025-07-04,Simvastatine 40mg,Rx,49,3.97,,155.62,factuur,4,4.4,nee,1
ORD-101689,K1158,A'dam,NL,12-09-2025,Metformine 850mg,Rx,168,4.41,10.0,666.79,creditcard,4,1.6,nee,0
ORD-100720,K1010,Zwolle,NL,14-09-2025,Omeprazol 20mg,Rx,65,5.02,10.0,293.67,factuur,4,3.3,nee,0
ORD-101152,K1140,antwerpen,BE,2025-06-12,Paracetamol 500mg,OTC,5,1.86,0.0,9.3,factuur,4,2.8,nee,0
ORD-100889,K1068,Eindhoven,NL,03/06/25,Metformine 850mg,Rx,8,4.33,5.0,32.91,vooruitbetaling,4,1.0,nee,0
ORD-101546,K1080,Utrceht,NL,31/03/25,Levothyroxine 50mcg,Rx,16,3.3,0.0,52.8,incasso,4,1.0,nee,0
ORD-100008,K1038,Eindhoven,NL,2025-04-21,Simvastatine 40mg,Rx,29,4.12,0.0,119.48,factuur,4,3.8,nee,0
ORD-102166,K1045,Maastricht,NL,03-07-2025,Salbutamol inhalator,Rx,17,19.03,5.0,307.33,factuur,4,2.6,nee,0
ORD-101335,K1108,A'dam,NL,2025-06-13,Simvastatine 40mg,Rx,60,4.08,0.0,244.8,,4,4.9,nee,1
ORD-102214,K1087,Rotterdam,NL,13-03-2025,Simvastatine 40mg,Rx,6,4.02,0.0,24.12,incasso,4,1.6,nee,0
ORD-101832,K1113,Eindhoven,NL,17/01/25,Amoxicilline 250mg,Rx,34,7.19,0.0,244.46,factuur,4,1.0,nee,0
ORD-100273,K1080,Gent,BEL,2025-01-29,Insuline pen,Koelketen,8,41.85,5.0,318.06,incasso,6,5.1,nee,0
ORD-100526,K1164,den haag,NL,2025-02-04,Simvastatine 40mg,Rx,31,3.91,,96.97,factuur,4,1.2,nee,0
ORD-100977,K1178,amsterdam,NL,22-09-2025,Vitamine D3 25mcg,OTC,143,7.37,5.0,1001.21,creditcard,4,1.9,nee,0
ORD-100506,K1091,Maastricht,NL,23/02/25,Vitamine D3 25mcg,OTC,14,7.41,15.0,88.18,creditcard,4,4.2,ja,1
ORD-101230,K1112,Den  Haag,NL,09/10/25,Levothyroxine 50mcg,Rx,24,3.11,10.0,67.18,vooruitbetaling,4,1.5,nee,0
ORD-100901,K1088,Eindhoven,NL,2025-07-14,Insuline pen,Koelketen,22,42.23,10.0,836.15,incasso,6,2.4,nee,0
ORD-100002,K1010,Den  Haag,NL,02-11-2025,Levothyroxine 50mcg,Rx,13,3.03,,39.39,vooruitbetaling,4,1.8,nee,0
ORD-101802,K1092,Maastricht,NL,2025-07-20,Metformine 850mg,Rx,17,4.27,20.0,58.07,incasso,4,1.7,nee,0
ORD-100716,K1058,Zwolle,NL,2025-03-25,Ibuprofen 400mg,OTC,9,2.46,15.0,18.82,incasso,4,2.4,nee,0
ORD-100270,K1158,Maastricht,NL,14/08/25,Amoxicilline 250mg,Rx,98,6.71,0.0,657.58,creditcard,4,3.6,nee,0
ORD-101016,K1114,Rotterdam,NL,22-11-2025,Ibuprofen 400mg,OTC,5,2.49,15.0,10.58,creditcard,4,3.2,nee,0
ORD-101955,K1032,Utrceht,NL,23-09-2025,Paracetamol 500mg,OTC,9,1.85,0.0,16.65,factuur,4,1.0,nee,0
ORD-101227,K1010,UTRECHT,NL,04/05/25,Levothyroxine 50mcg,Rx,12,3.09,0.0,37.08,incasso,4,3.5,nee,0
ORD-100054,K1149,Antwerpen,Belgie,2025-01-26,Omeprazol 20mg,Rx,32,5.41,10.0,155.81,vooruitbetaling,4,2.6,nee,0
ORD-101322,K1108,Antwerpen,Belgie,04/04/25,Levothyroxine 50mcg,Rx,20,3.14,5.0,59.66,vooruitbetaling,4,3.0,nee,0
ORD-101512,K1093,Amsterdam,NL,2025-06-09,Salbutamol inhalator,Rx,49,19.43,5.0,904.47,incasso,4,2.1,nee,0
ORD-100540,K1163,Zwolle,NL,2025-05-31,Paracetamol 500mg,OTC,19,1.88,15.0,30.36,incasso,4,4.4,ja,1
ORD-101911,K1078,utrecht,NL,05-05-2025,Amoxicilline 250mg,Rx,26,7.19,0.0,186.94,creditcard,4,1.5,nee,0
ORD-100766,K1081,den haag,NL,2025-04-26,Vitamine D3 25mcg,OTC,35,7.1,,236.08,creditcard,4,3.9,nee,0
ORD-101986,K1137,Rotterdam,NL,13-06-2025,Salbutamol inhalator,Rx,25,18.39,,413.78,creditcard,4,1.0,nee,0
ORD-101640,K1140,amsterdam,NL,2025-02-10,Metformine 850mg,Rx,14,4.37,0.0,61.18,factuur,4,2.3,nee,0
ORD-100189,K1084,UTRECHT,NL,02-03-2025,Amoxicilline 250mg,Rx,66,6.83,5.0,428.24,creditcard,4,4.2,nee,1
ORD-100108,K1024,amsterdam,NL,24/04/25,Amoxicilline 250mg,Rx,8,6.75,10.0,48.6,factuur,4,1.0,nee,0
ORD-100537,K1160,Rotterdam,NL,2025-11-22,Insuline pen,Koelketen,10,43.66,10.0,392.94,vooruitbetaling,6,5.4,nee,0
ORD-100854,K1082,Groningen,NL,03/08/25,Vitamine D3 25mcg,OTC,129,7.24,,933.96,incasso,4,3.0,nee,0
ORD-101578,K1150,A'dam,NL,2025-04-29,Levothyroxine 50mcg,Rx,17,3.17,,45.81,incasso,4,1.5,nee,0
ORD-101535,K1033,A'dam,NL,2025-11-12,Levothyroxine 50mcg,Rx,18,3.05,0.0,54.9,creditcard,4,1.0,nee,0
ORD-100022,K1002,Anvers,BEL,2025-08-16,Omeprazol 20mg,Rx,15,5.15,0.0,77.25,,4,2.1,nee,0
ORD-100376,K1165,rotterdam,NL,26-05-2025,Omeprazol 20mg,Rx,5,5.27,,22.4,creditcard,4,1.0,nee,0
ORD-100736,K1035,A'dam,NL,26-10-2025,Ibuprofen 400mg,OTC,91,2.4,5.0,207.48,vooruitbetaling,4,4.0,nee,0
ORD-101996,K1045,Rotterdam,NL,2025-07-18,Amoxicilline 250mg,Rx,52,6.58,5.0,325.05,factuur,4,2.3,nee,0
ORD-100594,K1098,Maastricht,NL,07-05-2025,Amoxicilline 250mg,Rx,26,6.88,0.0,178.88,incasso,4,3.0,nee,0
ORD-100348,K1145,Gent,BEL,2025-03-25,Metformine 850mg,Rx,6,4.21,20.0,20.21,creditcard,4,2.6,nee,0
ORD-100205,K1095,Amsterdam,NL,02-11-2025,Paracetamol 500mg,OTC,10,1.89,10.0,17.01,incasso,4,3.3,nee,0
ORD-100093,K1096,Zwolle,NL,06-08-2025,Salbutamol inhalator,Rx,11,17.57,0.0,193.27,factuur,4,2.3,nee,0
ORD-100807,K1003,Zwolle,NL,11-03-2025,Metformine 850mg,Rx,11,4.12,0.0,45.32,creditcard,4,,nee,0
ORD-101248,K1108,Amsterdam,NL,2025-06-28,Vitamine D3 25mcg,OTC,14,7.35,10.0,92.61,vooruitbetaling,4,2.6,nee,0
ORD-102267,K1005,Anvers,Belgie,13/09/25,Insuline pen,Koelketen,17,42.31,10.0,647.34,creditcard,6,5.0,nee,0
ORD-102347,K1134,Groningen,NL,23/06/25,Paracetamol 500mg,OTC,12,1.84,0.0,22.08,factuur,4,1.0,nee,0
ORD-102303,K1147,Eindhoven,NL,2025-08-20,Metformine 850mg,Rx,28,4.36,,122.08,incasso,4,1.7,nee,0
ORD-101826,K1053,Anvers,BEL,05/03/25,Levothyroxine 50mcg,Rx,22,3.25,15.0,60.78,,4,1.0,nee,0
ORD-101584,K1176,rotterdam,NL,2025-11-30,Levothyroxine 50mcg,Rx,18,3.1,10.0,50.22,incasso,4,3.5,nee,0
ORD-102036,K1133,A'dam,NL,22/07/25,Paracetamol 500mg,OTC,6,1.87,15.0,9.54,incasso,4,3.9,nee,0
ORD-101464,K1128,Eindhoven,NL,2025-05-20,Levothyroxine 50mcg,Rx,4,3.12,10.0,11.23,factuur,4,1.7,nee,0
ORD-100446,K1072,Zwolle,NL,20-09-2025,Levothyroxine 50mcg,Rx,21,3.02,5.0,60.25,creditcard,4,1.4,nee,0
ORD-101701,K1142,Utrecht ,NL,03/02/25,Levothyroxine 50mcg,Rx,21,3.1,0.0,65.1,incasso,4,1.5,nee,0
ORD-101116,K1015,Amsterdam,NL,2025-04-28,Ibuprofen 400mg,OTC,29,2.34,0.0,67.86,creditcard,4,3.7,nee,0
ORD-100567,K1009,Eindhoven,NL,23-08-2025,Metformine 850mg,Rx,21,4.3,0.0,90.3,,4,2.9,nee,0
ORD-101970,K1150,Den  Haag,NL,15/02/25,Simvastatine 40mg,Rx,19,4.02,0.0,76.38,incasso,4,2.0,nee,0
ORD-100935,K1104,Zwolle,NL,19-07-2025,Levothyroxine 50mcg,Rx,30,3.25,20.0,78.0,creditcard,4,2.6,nee,0
ORD-101294,K1087,Groningen,NL,06/03/25,Salbutamol inhalator,Rx,57,18.59,10.0,953.67,factuur,4,1.6,nee,0
ORD-100256,K1076,rotterdam,NL,10-09-2025,Metformine 850mg,Rx,7,4.19,10.0,26.4,incasso,4,2.7,nee,0
ORD-102060,K1053,Zwolle,NL,04-10-2025,Metformine 850mg,Rx,49,4.41,0.0,216.09,vooruitbetaling,4,5.1,ja,1
ORD-101099,K1094,Eindhoven,NL,01-10-2025,Salbutamol inhalator,Rx,32,18.32,0.0,586.24,factuur,4,1.6,nee,0
ORD-100777,K1015,A'dam,NL,2025-09-12,Salbutamol inhalator,Rx,22,18.68,,410.96,factuur,4,3.4,nee,0
ORD-101931,K1101,Utrceht,NL,2025-10-19,Vitamine D3 25mcg,OTC,61,7.3,10.0,400.77,factuur,4,2.6,nee,0
ORD-101004,K1019,Eindhoven,NL,13/03/25,Vitamine D3 25mcg,OTC,12,7.32,10.0,79.06,creditcard,4,1.4,nee,0
ORD-101368,K1083,Maastricht,NL,2025-11-19,Ibuprofen 400mg,OTC,92,2.38,10.0,197.06,incasso,4,3.2,nee,0
ORD-100398,K1048,'s-Gravenhage,NL,2025-05-04,Vitamine D3 25mcg,OTC,38,7.36,0.0,279.68,creditcard,4,3.5,nee,0
ORD-100707,K1139,utrecht,NL,2025-04-30,Salbutamol inhalator,Rx,11,19.25,10.0,190.58,creditcard,4,2.8,nee,0
ORD-100560,K1028,Utrceht,NL,08-08-2025,Levothyroxine 50mcg,Rx,5,3.14,5.0,14.92,incasso,4,1.9,nee,0
ORD-101746,K1032,Rotterdam,NL,04-02-2025,Metformine 850mg,Rx,5,4.26,15.0,18.1,vooruitbetaling,4,2.0,nee,0
ORD-100653,K1032,,BEL,2025-08-08,Paracetamol 500mg,OTC,12,1.8,5.0,20.52,,4,4.4,nee,1
ORD-102106,K1069,Eindhoven,NL,2025-08-09,Paracetamol 500mg,OTC,27,1.79,0.0,48.33,creditcard,4,5.3,ja,1
ORD-102182,K1064,A'dam,NL,2025-07-07,Insuline pen,Koelketen,7,43.95,0.0,307.65,factuur,6,4.8,nee,0
ORD-100955,K1087,Amsterdam ,NL,18/01/25,Paracetamol 500mg,OTC,47,1.9,0.0,89.3,factuur,4,1.7,nee,0
ORD-101270,K1110,'s-Gravenhage,NL,29/03/25,Paracetamol 500mg,OTC,198,1.85,5.0,347.98,creditcard,4,2.6,nee,0
ORD-102175,K1099,Zwolle,NL,2025-07-06,Paracetamol 500mg,OTC,27,1.93,0.0,52.11,incasso,4,1.1,nee,0
ORD-102121,K1072,Amsterdam ,NL,2025-08-29,Ibuprofen 400mg,OTC,9999,2.51,0.0,67.77,incasso,4,6.1,ja,1
ORD-100469,K1053,Maastricht,NL,08/01/25,Salbutamol inhalator,Rx,27,18.86,5.0,483.76,creditcard,4,1.7,nee,0
ORD-100986,K1156,'s-Gravenhage,NL,16-10-2025,Salbutamol inhalator,Rx,253,19.08,10.0,4344.52,incasso,4,4.1,ja,1
ORD-101205,K1098,Groningen,NL,18/10/25,Metformine 850mg,Rx,46,4.46,0.0,205.16,factuur,4,4.2,ja,1
ORD-101124,K1104,Zwolle,NL,2025-06-03,Salbutamol inhalator,Rx,9,18.22,5.0,155.78,factuur,4,1.3,nee,0
ORD-100809,K1096,Groningen,NL,28/02/25,Vitamine D3 25mcg,OTC,19,7.27,10.0,124.32,creditcard,4,3.5,nee,0
ORD-102069,K1168,Maastricht,NL,21/08/25,Levothyroxine 50mcg,Rx,9,2.91,,23.57,factuur,4,3.6,nee,0
ORD-100130,K1166,Amsterdam ,NL,2025-08-25,Salbutamol inhalator,Rx,21,18.59,10.0,351.35,vooruitbetaling,4,3.0,nee,0
ORD-100981,K1150,antwerpen,BEL,2025-01-06,Vitamine D3 25mcg,OTC,68,7.21,0.0,490.28,vooruitbetaling,4,3.0,nee,0
ORD-100847,K1029,utrecht,NL,09-06-2025,Levothyroxine 50mcg,Rx,17,3.08,10.0,47.12,vooruitbetaling,4,1.0,nee,0
ORD-101149,K1080,antwerpen,BE,01/03/25,Omeprazol 20mg,Rx,52,5.3,5.0,261.82,factuur,4,2.2,nee,0
ORD-100944,K1142,Gent,BEL,20-05-2025,Levothyroxine 50mcg,Rx,60,3.01,10.0,162.54,creditcard,4,1.9,nee,0
ORD-100024,K1101,Amsterdam ,NL,2025-03-04,Vitamine D3 25mcg,OTC,59,7.42,10.0,394.0,,4,3.9,nee,0
ORD-100583,K1065,Maastricht,NL,2025-11-03,Salbutamol inhalator,Rx,33,17.8,0.0,587.4,creditcard,4,1.8,nee,0
ORD-100391,K1064,Amsterdam ,NL,10-06-2025,Salbutamol inhalator,Rx,4,18.75,0.0,75.0,creditcard,4,1.9,nee,0
ORD-100342,K1097,amsterdam,NL,2025-05-03,Vitamine D3 25mcg,OTC,9,7.12,15.0,54.47,incasso,4,3.8,nee,0
ORD-101547,K1097,UTRECHT,NL,16/07/25,Levothyroxine 50mcg,Rx,13,3.09,20.0,32.14,factuur,4,3.7,nee,0
ORD-101527,K1101,utrecht,NL,21-07-2025,Levothyroxine 50mcg,Rx,3,2.97,15.0,7.57,vooruitbetaling,4,1.3,nee,0
ORD-100406,K1129,Utrceht,NL,20-09-2025,Metformine 850mg,Rx,33,4.42,10.0,131.27,incasso,4,3.3,nee,0
ORD-101049,K1067,Maastricht,NL,2025-04-01,Vitamine D3 25mcg,OTC,17,7.24,10.0,110.77,incasso,4,1.7,nee,0
ORD-100155,K1173,rotterdam,NL,08/04/25,Salbutamol inhalator,Rx,22,18.36,15.0,343.33,creditcard,4,1.1,nee,0
ORD-102105,K1068,Rotterdam,NL,05/04/25,Paracetamol 500mg,OTC,18,1.88,20.0,27.07,creditcard,4,3.6,nee,0
ORD-101679,K1142,Groningen,NL,27-06-2025,Insuline pen,Koelketen,35,43.71,0.0,1529.85,creditcard,6,3.4,nee,0
ORD-102086,K1029,Utrceht,NL,2025-05-26,Vitamine D3 25mcg,OTC,39,7.46,10.0,261.85,factuur,4,3.0,nee,0
ORD-101022,K1126,Utrecht ,NL,17-07-2025,Levothyroxine 50mcg,Rx,41,3.07,0.0,125.87,factuur,4,3.2,nee,0
ORD-100872,K1144,UTRECHT,NL,2025-09-01,Insuline pen,Koelketen,21,42.22,5.0,842.29,vooruitbetaling,6,5.2,nee,0
ORD-101566,K1165,Rotterdam,NL,18/10/25,Salbutamol inhalator,Rx,102,18.02,5.0,1746.14,vooruitbetaling,4,2.2,nee,0
ORD-101888,K1156,Utrceht,NL,2025-06-08,Metformine 850mg,Rx,74,4.4,0.0,325.6,creditcard,4,2.8,nee,0
ORD-100629,K1021,Utrecht,NL,2025-08-04,Metformine 850mg,Rx,4,4.2,0.0,16.8,creditcard,4,2.1,nee,0
ORD-100551,K1095,Utrceht,NL,01-03-2025,Omeprazol 20mg,Rx,15,5.31,10.0,71.68,creditcard,4,3.6,nee,0
ORD-100225,K1175,Eindhoven,NL,25-09-2025,Paracetamol 500mg,OTC,13,1.83,10.0,21.41,creditcard,4,1.7,nee,0
ORD-102139,K1172,Amsterdam ,NL,03/04/25,Paracetamol 500mg,OTC,3,1.89,15.0,4.82,creditcard,4,1.5,nee,0
ORD-101469,K1131,utrecht,NL,2025-08-27,Insuline pen,Koelketen,7,40.32,0.0,282.24,vooruitbetaling,6,3.3,nee,0
ORD-101461,K1023,amsterdam,NL,12/01/25,Ibuprofen 400mg,OTC,3,2.34,0.0,7.02,,4,2.6,nee,0
ORD-101056,K1122,Amsterdam ,NL,28-11-2025,Omeprazol 20mg,Rx,22,4.92,10.0,97.42,factuur,4,3.2,nee,0
ORD-100880,K1126,Gent,Belgie,2025-04-07,Metformine 850mg,Rx,7,4.15,20.0,23.24,factuur,4,1.7,nee,0
ORD-101922,K1139,rotterdam,NL,2025-05-13,Insuline pen,Koelketen,21,43.12,0.0,905.52,creditcard,6,3.5,nee,0
ORD-100179,K1161,utrecht,NL,2025-08-25,Simvastatine 40mg,Rx,113,3.94,15.0,378.44,creditcard,4,5.1,nee,1
ORD-100947,K1075,Groningen,NL,06-02-2025,Metformine 850mg,Rx,57,3.96,10.0,203.15,incasso,4,4.1,ja,1
ORD-101434,K1142,utrecht,NL,2025-01-08,Paracetamol 500mg,OTC,6,1.9,10.0,10.26,factuur,4,1.9,nee,0
ORD-101087,K1073,Eindhoven,NL,17/09/25,Metformine 850mg,Rx,19,4.08,5.0,73.64,incasso,4,4.4,nee,1
ORD-100010,K1077,utrecht,NL,30-08-2025,Metformine 850mg,Rx,9,4.2,0.0,37.8,incasso,4,2.1,nee,0
ORD-100354,K1081,Amsterdam,NL,13/05/25,Vitamine D3 25mcg,OTC,8,7.59,0.0,60.72,vooruitbetaling,4,1.0,nee,0
ORD-100067,K1141,Utrecht,NL,2025-08-04,Omeprazol 20mg,Rx,19,5.09,10.0,87.04,factuur,4,1.9,nee,0
ORD-101847,K1018,Gent,Belgie,13-10-2025,Vitamine D3 25mcg,OTC,24,7.24,5.0,165.07,vooruitbetaling,4,2.3,nee,0
ORD-100145,K1038,Den Haag,NL,2025-05-18,Omeprazol 20mg,Rx,3,5.04,,13.61,vooruitbetaling,4,5.1,ja,1
ORD-101044,K1067,Eindhoven,NL,18/03/25,Paracetamol 500mg,OTC,44,1.87,20.0,65.82,incasso,4,3.1,nee,0
ORD-100415,K1085,Amsterdam,NL,27/04/25,Salbutamol inhalator,Rx,23,17.72,0.0,407.56,vooruitbetaling,4,2.9,nee,0
